technical_name, millesime, price, parker_rating
HAUT_MARBUZET, 1989, 53, 86
HAUT_MARBUZET, 1990, 60, 84
HAUT_MARBUZET, 1992, 28, 82
HAUT_MARBUZET, 1993, 30, 82
HAUT_MARBUZET, 1994, 28, 89
HAUT_MARBUZET, 1995, 39, 87
HAUT_MARBUZET, 1996, 41, 87
HAUT_MARBUZET, 1997, 41, 85
HAUT_MARBUZET, 1998, 36, 87
HAUT_MARBUZET, 1999, 42, 88
HAUT_MARBUZET, 2000, 42, 79
HAUT_MARBUZET, 2001, 36, 89
HAUT_MARBUZET, 2002, 36, 87
HAUT_MARBUZET, 2003, 38, 88
HAUT_MARBUZET, 2004, 30, 88
HAUT_MARBUZET, 2005, 48, 89
HAUT_MARBUZET, 2006, 36, 87
HAUT_MARBUZET, 2007, 34, 84
HAUT_MARBUZET, 2008, 34, 88
HAUT_MARBUZET, 2009, 46, 87
HAUT_MARBUZET, 2010, 36, 86
HAUT_MARBUZET, 2011, 29, 88
HAUT_MARBUZET, 2012, 31, 87
HAUT_MARBUZET, 2013, 22, 84
PAVIE, 1989, 132, 89
PAVIE, 1990, 140, 89
PAVIE, 1991, 54, 82
PAVIE, 1992, 78, 78
PAVIE, 1993, 79, 75
PAVIE, 1994, 98, 80
PAVIE, 1995, 108, 78
PAVIE, 1996, 117, 85
PAVIE, 1997, 111, 86
PAVIE, 1998, 180, 95
PAVIE, 1999, 186, 92
PAVIE, 2000, 400, 100
PAVIE, 2001, 198, 96
PAVIE, 2002, 183, 93
PAVIE, 2003, 205, 96
PAVIE, 2004, 167, 94
PAVIE, 2005, 298, 100
PAVIE, 2006, 188, 95
PAVIE, 2007, 169, 94
PAVIE, 2008, 181, 94
PAVIE, 2009, 301, 100
PAVIE, 2010, 326, 100
PAVIE, 2011, 166, 95
PAVIE, 2012, 230, 95
PETRUS, 1989, 3060, 100
PETRUS, 1990, 3000, 100
PETRUS, 1992, 1386, 90
PETRUS, 1993, 1440, 92
PETRUS, 1994, 1440, 93
PETRUS, 1995, 1680, 96
PETRUS, 1996, 1620, 92
PETRUS, 1997, 1410, 91
PETRUS, 1998, 2340, 98
PETRUS, 1999, 1590, 94
PETRUS, 2000, 3565, 100
PETRUS, 2001, 1840, 95
PETRUS, 2002, 1550, 90
PETRUS, 2003, 1800, 93
PETRUS, 2004, 1560, 93
PETRUS, 2005, 2610, 97
PETRUS, 2006, 1580, 96
PETRUS, 2007, 1520, 91
PETRUS, 2008, 1760, 97
PETRUS, 2009, 2760, 100
PETRUS, 2010, 2910, 100
PETRUS, 2011, 1710, 95
PETRUS, 2012, 1786, 96
PETRUS, 2013, 1620, 91
LEOVILLE_BARTON, 1989, 84, 90
LEOVILLE_BARTON, 1990, 105, 93
LEOVILLE_BARTON, 1991, 62, 87
LEOVILLE_BARTON, 1992, 52, 87
LEOVILLE_BARTON, 1993, 53, 88
LEOVILLE_BARTON, 1994, 52, 90
LEOVILLE_BARTON, 1995, 84, 91
LEOVILLE_BARTON, 1996, 87, 93
LEOVILLE_BARTON, 1997, 53, 86
LEOVILLE_BARTON, 1998, 65, 91
LEOVILLE_BARTON, 1999, 60, 88
LEOVILLE_BARTON, 2000, 100, 95
LEOVILLE_BARTON, 2001, 66, 92
LEOVILLE_BARTON, 2002, 60, 92
LEOVILLE_BARTON, 2003, 84, 96
LEOVILLE_BARTON, 2004, 59, 92
LEOVILLE_BARTON, 2005, 96, 92
LEOVILLE_BARTON, 2006, 60, 92
LEOVILLE_BARTON, 2007, 54, 89
LEOVILLE_BARTON, 2008, 57, 92
LEOVILLE_BARTON, 2009, 82, 93
LEOVILLE_BARTON, 2010, 99, 96
LEOVILLE_BARTON, 2011, 45, 88
LEOVILLE_BARTON, 2012, 51, 92
LEOVILLE_BARTON, 2013, 52, 90
LAFITE_ROTHSCHILD, 1989, 456, 90
LAFITE_ROTHSCHILD, 1990, 637, 96
LAFITE_ROTHSCHILD, 1991, 460, 86
LAFITE_ROTHSCHILD, 1992, 468, 89
LAFITE_ROTHSCHILD, 1993, 516, 88
LAFITE_ROTHSCHILD, 1994, 482, 90
LAFITE_ROTHSCHILD, 1995, 597, 95
LAFITE_ROTHSCHILD, 1996, 828, 98
LAFITE_ROTHSCHILD, 1997, 485, 92
LAFITE_ROTHSCHILD, 1998, 540, 98
LAFITE_ROTHSCHILD, 1999, 556, 95
LAFITE_ROTHSCHILD, 2000, 1231, 98
LAFITE_ROTHSCHILD, 2001, 519, 94
LAFITE_ROTHSCHILD, 2002, 468, 94
LAFITE_ROTHSCHILD, 2003, 750, 100
LAFITE_ROTHSCHILD, 2004, 454, 95
LAFITE_ROTHSCHILD, 2005, 696, 96
LAFITE_ROTHSCHILD, 2006, 540, 95
LAFITE_ROTHSCHILD, 2007, 483, 94
LAFITE_ROTHSCHILD, 2008, 540, 98
LAFITE_ROTHSCHILD, 2009, 780, 99
LAFITE_ROTHSCHILD, 2010, 700, 98
LAFITE_ROTHSCHILD, 2011, 464, 91
LAFITE_ROTHSCHILD, 2012, 462, 91
LAFITE_ROTHSCHILD, 2013, 464, 90
LATOUR, 1989, 360, 89
LATOUR, 1990, 528, 94
LATOUR, 1991, 291, 89
LATOUR, 1992, 288, 88
LATOUR, 1993, 312, 90
LATOUR, 1994, 348, 94
LATOUR, 1995, 429, 96
LATOUR, 1996, 558, 95
LATOUR, 1997, 339, 89
LATOUR, 1998, 372, 90
LATOUR, 1999, 384, 93
LATOUR, 2000, 873, 99
LATOUR, 2001, 368, 95
LATOUR, 2002, 342, 94
LATOUR, 2003, 660, 100
LATOUR, 2004, 384, 95
LATOUR, 2005, 702, 98
LATOUR, 2006, 430, 94
LATOUR, 2007, 360, 92
LATOUR, 2008, 420, 96
LATOUR, 2009, 1020, 100
LATOUR, 2010, 1200, 100
LATOUR, 2011, 492, 94
MOUTON_ROTHSCHILD, 1989, 372, 90
MOUTON_ROTHSCHILD, 1990, 333, 84
MOUTON_ROTHSCHILD, 1991, 314, 86
MOUTON_ROTHSCHILD, 1992, 294, 88
MOUTON_ROTHSCHILD, 1993, 360, 90
MOUTON_ROTHSCHILD, 1994, 316, 91
MOUTON_ROTHSCHILD, 1995, 384, 95
MOUTON_ROTHSCHILD, 1996, 408, 94
MOUTON_ROTHSCHILD, 1997, 348, 90
MOUTON_ROTHSCHILD, 1998, 372, 89
MOUTON_ROTHSCHILD, 1999, 384, 93
MOUTON_ROTHSCHILD, 2000, 1440, 96
MOUTON_ROTHSCHILD, 2001, 359, 89
MOUTON_ROTHSCHILD, 2002, 321, 93
MOUTON_ROTHSCHILD, 2003, 372, 91
MOUTON_ROTHSCHILD, 2004, 348, 90
MOUTON_ROTHSCHILD, 2005, 540, 97
MOUTON_ROTHSCHILD, 2006, 416, 97
MOUTON_ROTHSCHILD, 2007, 336, 88
MOUTON_ROTHSCHILD, 2008, 456, 94
MOUTON_ROTHSCHILD, 2009, 743, 99
MOUTON_ROTHSCHILD, 2010, 589, 97
MOUTON_ROTHSCHILD, 2011, 328, 92
MOUTON_ROTHSCHILD, 2012, 319, 96
MARGAUX, 1989, 318, 90
MARGAUX, 1990, 780, 100
MARGAUX, 1991, 290, 88
MARGAUX, 1992, 264, 87
MARGAUX, 1993, 298, 88
MARGAUX, 1994, 288, 91
MARGAUX, 1995, 384, 95
MARGAUX, 1996, 516, 100
MARGAUX, 1997, 300, 90
MARGAUX, 1998, 330, 91
MARGAUX, 1999, 356, 95
MARGAUX, 2000, 765, 100
MARGAUX, 2001, 324, 94
MARGAUX, 2002, 293, 93
MARGAUX, 2003, 400, 98
MARGAUX, 2004, 360, 93
MARGAUX, 2005, 653, 98
MARGAUX, 2006, 336, 94
MARGAUX, 2007, 338, 92
MARGAUX, 2008, 348, 94
MARGAUX, 2009, 694, 99
MARGAUX, 2010, 744, 99
MARGAUX, 2011, 296, 93
MARGAUX, 2012, 342, 96
HAUT_BRION, 1989, 783, 100
HAUT_BRION, 1992, 404, 93
HAUT_BRION, 1993, 374, 94
HAUT_BRION, 1994, 414, 95
HAUT_BRION, 1995, 445, 92
HAUT_BRION, 1996, 216, 93
HAUT_BRION, 1997, 394, 96
HAUT_BRION, 1998, 502, 96
HAUT_BRION, 1999, 281, 92
HAUT_BRION, 2000, 414, 90
HAUT_BRION, 2001, 250, 93
HAUT_BRION, 2002, 242, 92
HAUT_BRION, 2003, 286, 97
HAUT_BRION, 2004, 417, 94
HAUT_BRION, 2005, 650, 95
HAUT_BRION, 2006, 427, 95
HAUT_BRION, 2007, 477, 95
HAUT_BRION, 2008, 468, 94
HAUT_BRION, 2009, 677, 98
HAUT_BRION, 2010, 892, 98
HAUT_BRION, 2011, 684, 95
HAUT_BRION, 2012, 331, 96
LONGUEVILLE_BARON, 1989, 192, 95
LONGUEVILLE_BARON, 1990, 217, 97
LONGUEVILLE_BARON, 1991, 64, 86
LONGUEVILLE_BARON, 1992, 61, 89
LONGUEVILLE_BARON, 1993, 52, 84
LONGUEVILLE_BARON, 1994, 67, 88
LONGUEVILLE_BARON, 1995, 96, 90
LONGUEVILLE_BARON, 1996, 114, 94
LONGUEVILLE_BARON, 1997, 65, 86
LONGUEVILLE_BARON, 1998, 90, 90
LONGUEVILLE_BARON, 1999, 70, 89
LONGUEVILLE_BARON, 2000, 144, 97
LONGUEVILLE_BARON, 2001, 91, 93
LONGUEVILLE_BARON, 2002, 73, 89
LONGUEVILLE_BARON, 2003, 108, 94
LONGUEVILLE_BARON, 2004, 93, 93
LONGUEVILLE_BARON, 2005, 108, 93
LONGUEVILLE_BARON, 2006, 89, 91
LONGUEVILLE_BARON, 2007, 72, 91
LONGUEVILLE_BARON, 2008, 96, 95
LONGUEVILLE_BARON, 2009, 156, 93
LONGUEVILLE_BARON, 2010, 164, 97
LONGUEVILLE_BARON, 2011, 72, 91
LONGUEVILLE_BARON, 2012, 84, 93
DUCRU_BEAUCAILLOU, 1989, 94, 86?
DUCRU_BEAUCAILLOU, 1990, 108, 89
DUCRU_BEAUCAILLOU, 1991, 66, 86
DUCRU_BEAUCAILLOU, 1992, 58, 87
DUCRU_BEAUCAILLOU, 1993, 67, 87
DUCRU_BEAUCAILLOU, 1994, 76, 90
DUCRU_BEAUCAILLOU, 1995, 136, 94
DUCRU_BEAUCAILLOU, 1996, 152, 93
DUCRU_BEAUCAILLOU, 1997, 70, 87
DUCRU_BEAUCAILLOU, 1998, 93, 91
DUCRU_BEAUCAILLOU, 1999, 78, 91
DUCRU_BEAUCAILLOU, 2000, 153, 95
DUCRU_BEAUCAILLOU, 2001, 96, 89
DUCRU_BEAUCAILLOU, 2002, 78, 89
DUCRU_BEAUCAILLOU, 2003, 109, 94
DUCRU_BEAUCAILLOU, 2004, 88, 93
DUCRU_BEAUCAILLOU, 2005, 189, 97
DUCRU_BEAUCAILLOU, 2006, 105, 94
DUCRU_BEAUCAILLOU, 2007, 84, 90
DUCRU_BEAUCAILLOU, 2008, 98, 95
DUCRU_BEAUCAILLOU, 2009, 265, 100
DUCRU_BEAUCAILLOU, 2010, 188, 98
DUCRU_BEAUCAILLOU, 2011, 88, 92
DUCRU_BEAUCAILLOU, 2012, 83, 92
LEOVILLE_LAS_CASES, 1989, 132, 91
LEOVILLE_LAS_CASES, 1990, 255, 96
LEOVILLE_LAS_CASES, 1991, 86, 89
LEOVILLE_LAS_CASES, 1992, 84, 89
LEOVILLE_LAS_CASES, 1993, 108, 90
LEOVILLE_LAS_CASES, 1994, 105, 93
LEOVILLE_LAS_CASES, 1995, 156, 95
LEOVILLE_LAS_CASES, 1996, 208, 98
LEOVILLE_LAS_CASES, 1997, 101, 90
LEOVILLE_LAS_CASES, 1998, 102, 93
LEOVILLE_LAS_CASES, 1999, 111, 91
LEOVILLE_LAS_CASES, 2000, 252, 98
LEOVILLE_LAS_CASES, 2001, 135, 93
LEOVILLE_LAS_CASES, 2002, 123, 95
LEOVILLE_LAS_CASES, 2003, 151, 96
LEOVILLE_LAS_CASES, 2004, 110, 93
LEOVILLE_LAS_CASES, 2005, 228, 97
LEOVILLE_LAS_CASES, 2006, 141, 96
LEOVILLE_LAS_CASES, 2007, 102, 91
LEOVILLE_LAS_CASES, 2008, 108, 93
LEOVILLE_LAS_CASES, 2009, 240, 98
LEOVILLE_LAS_CASES, 2010, 216, 96
LEOVILLE_LAS_CASES, 2011, 105, 93
LEOVILLE_LAS_CASES, 2012, 114, 93
DURFORT_VIVENS, 1989, 41, 86
DURFORT_VIVENS, 1995, 28, 83
DURFORT_VIVENS, 1996, 37, 84
DURFORT_VIVENS, 1998, 28, 86
DURFORT_VIVENS, 1999, 32, 86
DURFORT_VIVENS, 2000, 48, 88
DURFORT_VIVENS, 2007, 30, 88
DURFORT_VIVENS, 2009, 33, 89
DURFORT_VIVENS, 2010, 36, 87
DURFORT_VIVENS, 2011, 34, 84
DURFORT_VIVENS, 2012, 23, 83
LEOVILLE_POYFERRE, 1989, 90, 89
LEOVILLE_POYFERRE, 1990, 193, 97
LEOVILLE_POYFERRE, 1991, 58, 84
LEOVILLE_POYFERRE, 1992, 42, 79
LEOVILLE_POYFERRE, 1993, 51, 87
LEOVILLE_POYFERRE, 1994, 54, 87
LEOVILLE_POYFERRE, 1995, 90, 90
LEOVILLE_POYFERRE, 1996, 94, ?
LEOVILLE_POYFERRE, 1997, 67, 87
LEOVILLE_POYFERRE, 1998, 68, 88
LEOVILLE_POYFERRE, 1999, 60, 89
LEOVILLE_POYFERRE, 2000, 150, 97
LEOVILLE_POYFERRE, 2001, 60, 90
LEOVILLE_POYFERRE, 2002, 51, 90
LEOVILLE_POYFERRE, 2003, 105, 96
LEOVILLE_POYFERRE, 2004, 61, 93
LEOVILLE_POYFERRE, 2005, 94, 93
LEOVILLE_POYFERRE, 2006, 55, 92
LEOVILLE_POYFERRE, 2007, 54, 89
LEOVILLE_POYFERRE, 2008, 63, 94
LEOVILLE_POYFERRE, 2009, 228, 100
LEOVILLE_POYFERRE, 2010, 143, 98
LEOVILLE_POYFERRE, 2011, 60, 94
LEOVILLE_POYFERRE, 2012, 60, 92
LEOVILLE_POYFERRE, 2013, 48, 91
COS_ESTOURNEL, 1989, 110, 88
COS_ESTOURNEL, 1990, 168, 94
COS_ESTOURNEL, 1991, 66, 87
COS_ESTOURNEL, 1992, 57, 88
COS_ESTOURNEL, 1993, 66, 89
COS_ESTOURNEL, 1994, 78, 91
COS_ESTOURNEL, 1995, 132, 95
COS_ESTOURNEL, 1996, 122, 94
COS_ESTOURNEL, 1997, 71, 87
COS_ESTOURNEL, 1998, 92, 88
COS_ESTOURNEL, 1999, 92, 88
COS_ESTOURNEL, 2000, 144, 91
COS_ESTOURNEL, 2001, 111, 93
COS_ESTOURNEL, 2002, 96, 93
COS_ESTOURNEL, 2003, 132, 97
COS_ESTOURNEL, 2004, 80, 92
COS_ESTOURNEL, 2005, 177, 97
COS_ESTOURNEL, 2006, 105, 91
COS_ESTOURNEL, 2007, 73, 90
COS_ESTOURNEL, 2008, 90, 92
COS_ESTOURNEL, 2009, 303, 100
COS_ESTOURNEL, 2010, 200, 97
COS_ESTOURNEL, 2011, 114, 91
COS_ESTOURNEL, 2012, 102, 93
RAUZAN_SEGLA, 1989, 58, 90
RAUZAN_SEGLA, 1990, 132, 94
RAUZAN_SEGLA, 1991, 30, 87
RAUZAN_SEGLA, 1992, 34, 88
RAUZAN_SEGLA, 1993, 39, 87
RAUZAN_SEGLA, 1994, 45, 87
RAUZAN_SEGLA, 1995, 64, 90
RAUZAN_SEGLA, 1996, 72, 90
RAUZAN_SEGLA, 1997, 39, 79
RAUZAN_SEGLA, 1998, 53, 89
RAUZAN_SEGLA, 1999, 47, 88
RAUZAN_SEGLA, 2000, 91, 90
RAUZAN_SEGLA, 2001, 53, 89
RAUZAN_SEGLA, 2002, 37, 90
RAUZAN_SEGLA, 2003, 55, 91
RAUZAN_SEGLA, 2004, 44, 89
RAUZAN_SEGLA, 2005, 98, 94
RAUZAN_SEGLA, 2006, 66, 91
RAUZAN_SEGLA, 2007, 41, 89
RAUZAN_SEGLA, 2008, 45, 90
RAUZAN_SEGLA, 2009, 86, 93
RAUZAN_SEGLA, 2010, 96, 95
RAUZAN_SEGLA, 2011, 53, 93
RAUZAN_SEGLA, 2012, 47, 94
MONTROSE, 1989, 228, 98
MONTROSE, 1990, 424, 100
MONTROSE, 1991, 60, 88
MONTROSE, 1992, 36, 87
MONTROSE, 1993, 51, 87
MONTROSE, 1994, 72, 91
MONTROSE, 1995, 73, 93
MONTROSE, 1996, 98, 96
MONTROSE, 1997, 48, 87
MONTROSE, 1998, 78, 90
MONTROSE, 1999, 59, 90
MONTROSE, 2000, 132, 95
MONTROSE, 2001, 78, 91
MONTROSE, 2002, 62, 90
MONTROSE, 2003, 165, 99
MONTROSE, 2004, 72, 91
MONTROSE, 2005, 134, 94
MONTROSE, 2006, 75, 86
MONTROSE, 2007, 60, 91
MONTROSE, 2008, 85, 95
MONTROSE, 2009, 252, 100
MONTROSE, 2010, 244, 100
MONTROSE, 2011, 74, 89
MONTROSE, 2012, 74, 92
GRUAUD_LAROSE, 1989, 72, 89
GRUAUD_LAROSE, 1990, 108, 90
GRUAUD_LAROSE, 1991, 50, 85
GRUAUD_LAROSE, 1992, 50, 86
GRUAUD_LAROSE, 1993, 41, 86
GRUAUD_LAROSE, 1994, 44, 82
GRUAUD_LAROSE, 1995, 62, 89
GRUAUD_LAROSE, 1996, 66, 89
GRUAUD_LAROSE, 1997, 46, 87
GRUAUD_LAROSE, 1998, 55, 88
GRUAUD_LAROSE, 1999, 46, 89
GRUAUD_LAROSE, 2000, 96, 94
GRUAUD_LAROSE, 2001, 54, 90
GRUAUD_LAROSE, 2002, 44, 89
GRUAUD_LAROSE, 2003, 48, 88
GRUAUD_LAROSE, 2004, 55, 87?
GRUAUD_LAROSE, 2005, 81, 90
GRUAUD_LAROSE, 2006, 46, 88
GRUAUD_LAROSE, 2007, 46, 86
GRUAUD_LAROSE, 2008, 56, 90
GRUAUD_LAROSE, 2009, 93, 95
GRUAUD_LAROSE, 2010, 72, 93
GRUAUD_LAROSE, 2011, 43, 89
GRUAUD_LAROSE, 2012, 48, 89
ISSAN, 1989, 35, 83
ISSAN, 1990, 50, 85
ISSAN, 1993, 24, 73
ISSAN, 1994, 30, 84
ISSAN, 1995, 44, 87
ISSAN, 1996, 41, 88
ISSAN, 1997, 28, 86
ISSAN, 1998, 43, 87
ISSAN, 1999, 40, 89
ISSAN, 2000, 57, 93
ISSAN, 2001, 39, 89
ISSAN, 2002, 41, 89
ISSAN, 2003, 39, 90
ISSAN, 2004, 38, 91
ISSAN, 2005, 61, 96
ISSAN, 2006, 45, 93
ISSAN, 2007, 37, 88
ISSAN, 2008, 31, 92
ISSAN, 2009, 59, 93
ISSAN, 2010, 68, 95
ISSAN, 2011, 37, 88
ISSAN, 2012, 30, 95
GISCOURS, 1989, 51, 87
GISCOURS, 1990, 54, 78
GISCOURS, 1991, 38, 86
GISCOURS, 1992, 31, 86
GISCOURS, 1993, 34, 85
GISCOURS, 1994, 31, 85
GISCOURS, 1995, 48, 84
GISCOURS, 1996, 48, 81
GISCOURS, 1997, 33, 82
GISCOURS, 1998, 47, 86
GISCOURS, 1999, 39, 89
GISCOURS, 2000, 66, 90
GISCOURS, 2001, 49, 92
GISCOURS, 2002, 38, 91
GISCOURS, 2003, 49, 88
GISCOURS, 2004, 44, 91
GISCOURS, 2005, 78, 92
GISCOURS, 2006, 39, 90
GISCOURS, 2007, 41, 86
GISCOURS, 2008, 52, 91
GISCOURS, 2009, 72, 93
GISCOURS, 2010, 64, 93
GISCOURS, 2011, 35, 90
GISCOURS, 2012, 35, 89
KIRWAN, 1989, 35, 83
KIRWAN, 1990, 39, 78
KIRWAN, 1992, 29, 85
KIRWAN, 1993, 29, 85
KIRWAN, 1994, 37, 86
KIRWAN, 1995, 37, 85
KIRWAN, 1996, 39, 88
KIRWAN, 1997, 22, 87
KIRWAN, 1998, 34, 90
KIRWAN, 1999, 38, 89
KIRWAN, 2000, 72, 90
KIRWAN, 2001, 41, 90
KIRWAN, 2002, 26, 88
KIRWAN, 2003, 51, 92
KIRWAN, 2004, 35, 90
KIRWAN, 2005, 63, 90
KIRWAN, 2006, 45, 88
KIRWAN, 2007, 50, 87
KIRWAN, 2008, 44, 90
KIRWAN, 2009, 49, 92
KIRWAN, 2010, 40, 92
KIRWAN, 2011, 43, 89
KIRWAN, 2012, 36, 90
LAGRANGE, 1989, 59, 90
LAGRANGE, 1990, 93, 94
LAGRANGE, 1992, 32, 87
LAGRANGE, 1993, 31, 87
LAGRANGE, 1994, 38, 88
LAGRANGE, 1995, 50, 90
LAGRANGE, 1996, 58, 90
LAGRANGE, 1997, 31, 85
LAGRANGE, 1998, 40, 88
LAGRANGE, 1999, 46, 86
LAGRANGE, 2000, 68, 93
LAGRANGE, 2001, 39, 90
LAGRANGE, 2002, 36, 89
LAGRANGE, 2003, 42, 89
LAGRANGE, 2004, 37, 89
LAGRANGE, 2005, 52, 87
LAGRANGE, 2006, 43, 93
LAGRANGE, 2007, 39, 90
LAGRANGE, 2008, 39, 89
LAGRANGE, 2009, 47, 90
LAGRANGE, 2010, 48, 89
LAGRANGE, 2011, 33, 86
LAGRANGE, 2012, 30, 86
LAGRANGE, 2013, 27, 88
CALON_SEGUR, 1989, 87, 90
CALON_SEGUR, 1990, 84, 87
CALON_SEGUR, 1991, 50, 84
CALON_SEGUR, 1992, 50, 74
CALON_SEGUR, 1993, 42, 86
CALON_SEGUR, 1994, 48, 86
CALON_SEGUR, 1995, 87, 94
CALON_SEGUR, 1996, 69, 91
CALON_SEGUR, 1997, 46, 80
CALON_SEGUR, 1998, 64, 88
CALON_SEGUR, 1999, 60, 87
CALON_SEGUR, 2000, 78, 94
CALON_SEGUR, 2001, 54, 90
CALON_SEGUR, 2002, 60, 89
CALON_SEGUR, 2003, 72, 93
CALON_SEGUR, 2004, 57, 89
CALON_SEGUR, 2005, 90, 94
CALON_SEGUR, 2006, 64, 93
CALON_SEGUR, 2007, 62, 87
CALON_SEGUR, 2008, 60, 93
CALON_SEGUR, 2009, 82, 94
CALON_SEGUR, 2010, 82, 94
CALON_SEGUR, 2011, 52, 90
CALON_SEGUR, 2012, 58, 91
LA_LAGUNE, 1989, 48, 90
LA_LAGUNE, 1990, 66, 91
LA_LAGUNE, 1991, 34, 81
LA_LAGUNE, 1992, 28, 85
LA_LAGUNE, 1993, 36, 86
LA_LAGUNE, 1994, 31, 84
LA_LAGUNE, 1995, 41, 88
LA_LAGUNE, 1996, 52, 86
LA_LAGUNE, 1997, 45, 86
LA_LAGUNE, 1998, 56, 84
LA_LAGUNE, 1999, 34, 85
LA_LAGUNE, 2000, 67, 86
LA_LAGUNE, 2001, 52, 87
LA_LAGUNE, 2002, 40, 87
LA_LAGUNE, 2003, 48, 88
LA_LAGUNE, 2004, 48, 90
LA_LAGUNE, 2005, 61, 94
LA_LAGUNE, 2006, 37, 90
LA_LAGUNE, 2007, 33, 90
LA_LAGUNE, 2008, 44, 93
LA_LAGUNE, 2009, 62, 95
LA_LAGUNE, 2010, 53, 94
LA_LAGUNE, 2011, 41, 89
LA_LAGUNE, 2012, 45, 90
PALMER, 1989, 237, 96
PALMER, 1990, 192, 92
PALMER, 1991, 83, 87
PALMER, 1992, 97, 84
PALMER, 1993, 83, 92
PALMER, 1994, 102, 86
PALMER, 1995, 141, 90
PALMER, 1996, 144, 91
PALMER, 1997, 109, 87
PALMER, 1998, 152, 91
PALMER, 1999, 180, 94
PALMER, 2000, 216, 94
PALMER, 2001, 156, 90
PALMER, 2002, 128, 94
PALMER, 2003, 135, 88
PALMER, 2004, 138, 94
PALMER, 2005, 269, 97
PALMER, 2006, 134, 94
PALMER, 2007, 139, 89
PALMER, 2008, 138, 94
PALMER, 2009, 265, 97
PALMER, 2010, 228, 96
PALMER, 2011, 191, 96
PALMER, 2012, 186, 96
BRANAIRE_DUCRU, 1989, 67, 92
BRANAIRE_DUCRU, 1990, 54, 89
BRANAIRE_DUCRU, 1991, 40, 85
BRANAIRE_DUCRU, 1992, 27, 82
BRANAIRE_DUCRU, 1993, 34, 84
BRANAIRE_DUCRU, 1994, 30, 89
BRANAIRE_DUCRU, 1995, 55, 90
BRANAIRE_DUCRU, 1996, 60, 89
BRANAIRE_DUCRU, 1997, 32, 87
BRANAIRE_DUCRU, 1998, 54, 89
BRANAIRE_DUCRU, 1999, 40, 89
BRANAIRE_DUCRU, 2000, 72, 94
BRANAIRE_DUCRU, 2001, 54, 91
BRANAIRE_DUCRU, 2002, 38, 90
BRANAIRE_DUCRU, 2003, 54, 94
BRANAIRE_DUCRU, 2004, 46, 90
BRANAIRE_DUCRU, 2005, 72, 93
BRANAIRE_DUCRU, 2006, 38, 88
BRANAIRE_DUCRU, 2007, 38, 90
BRANAIRE_DUCRU, 2008, 49, 91
BRANAIRE_DUCRU, 2009, 75, 96
BRANAIRE_DUCRU, 2010, 70, 94
BRANAIRE_DUCRU, 2011, 36, 89
BRANAIRE_DUCRU, 2012, 34, 90
BRANAIRE_DUCRU, 2013, 40, 87
BEYCHEVELLE, 1989, 73, 89
BEYCHEVELLE, 1990, 78, 84
BEYCHEVELLE, 1991, 64, 85
BEYCHEVELLE, 1992, 46, 81
BEYCHEVELLE, 1993, 43, 82
BEYCHEVELLE, 1994, 45, 85
BEYCHEVELLE, 1995, 74, 85
BEYCHEVELLE, 1996, 76, 86
BEYCHEVELLE, 1997, 55, 78
BEYCHEVELLE, 1998, 59, 87
BEYCHEVELLE, 1999, 61, 86
BEYCHEVELLE, 2000, 93, 91
BEYCHEVELLE, 2001, 60, 88
BEYCHEVELLE, 2002, 56, 86
BEYCHEVELLE, 2003, 72, 92
BEYCHEVELLE, 2004, 60, 89
BEYCHEVELLE, 2005, 84, 93
BEYCHEVELLE, 2006, 66, 91
BEYCHEVELLE, 2007, 53, 89
BEYCHEVELLE, 2008, 62, 89
BEYCHEVELLE, 2009, 80, 93
BEYCHEVELLE, 2010, 89, 94
BEYCHEVELLE, 2011, 60, 87
BEYCHEVELLE, 2012, 56, 92
PONTET_CANET, 1989, 61, 88
PONTET_CANET, 1990, 70, 85
PONTET_CANET, 1991, 40, 84
PONTET_CANET, 1992, 42, 85
PONTET_CANET, 1993, 41, 86
PONTET_CANET, 1994, 70, 91
PONTET_CANET, 1995, 72, 92
PONTET_CANET, 1996, 75, 89
PONTET_CANET, 1997, 49, 85
PONTET_CANET, 1998, 60, 86
PONTET_CANET, 1999, 55, 90
PONTET_CANET, 2000, 98, 92
PONTET_CANET, 2001, 67, 89
PONTET_CANET, 2002, 57, 88
PONTET_CANET, 2003, 92, 95
PONTET_CANET, 2004, 78, 92
PONTET_CANET, 2005, 126, 97
PONTET_CANET, 2006, 75, 94
PONTET_CANET, 2007, 84, 90
PONTET_CANET, 2008, 90, 96
PONTET_CANET, 2009, 216, 100
PONTET_CANET, 2010, 198, 100
PONTET_CANET, 2011, 74, 93
PONTET_CANET, 2012, 78, 93
PONTET_CANET, 2013, 68, 91
GRAND_PUY_DUCASSE, 1989, 50, 87
GRAND_PUY_DUCASSE, 1990, 60, 84
GRAND_PUY_DUCASSE, 1992, 31, 86
GRAND_PUY_DUCASSE, 1993, 21, 81
GRAND_PUY_DUCASSE, 1994, 22, 87
GRAND_PUY_DUCASSE, 1995, 27, 87
GRAND_PUY_DUCASSE, 1996, 42, 87
GRAND_PUY_DUCASSE, 1997, 23, 86
GRAND_PUY_DUCASSE, 1998, 36, 87
GRAND_PUY_DUCASSE, 1999, 25, 86
GRAND_PUY_DUCASSE, 2000, 31, 88
GRAND_PUY_DUCASSE, 2001, 37, 87
GRAND_PUY_DUCASSE, 2002, 26, 88
GRAND_PUY_DUCASSE, 2003, 31, 90
